station_id,datefield,hour,temperature,dew_point,humidity,wind_dir,wind_speed,wind_gust,pressure,visibility
EGLC,20150829,1,16,11.5,74.67,215,9.26,11.112,1019.468,3.858273
EGLC,20150829,2,15.5,12,79.69,230,9.26,11.112,1019.976,3.858273
EGLC,20150829,3,16,12,77.14,220,6.482,7.408,1019.976,3.858273
EGLC,20150829,4,16,12.5,79.75,230,6.482,7.408,1019.976,3.858273
EGLC,20150829,5,16,13,82.37,,5.556,5.556,1019.976,3.858273
EGLC,20150829,6,16,13,82.37,235,6.482,7.408,1020.992,3.858273
EGLC,20150829,7,17,13,77.29,220,6.482,7.408,1020.992,3.858273
EGLC,20150829,8,18.5,13.5,72.8,190,10.186,11.112,1020.992,3.858273
EGLC,20150829,9,20,13,64.04,,3.704,3.704,1019.976,3.858273
EGLC,20150829,10,21.5,10,47.9,200,12.038,12.964,1019.976,3.858273
EGLC,20150829,11,21,11,52.77,170,14.816,14.816,1019.976,3.858273
EGLC,20150829,12,21.5,12,54.7,190,9.26,9.26,1019.468,3.858273
EGLC,20150829,13,22,12,53.03,210,10.186,12.964,1018.96,3.858273
EGLC,20150829,14,21.5,13,58.42,185,12.038,12.964,1019.468,3.858273
EGLC,20150829,15,20,14,68.48,175,11.112,12.964,1018.96,3.858273
EGLC,20150829,16,19,15,77.6,230,6.482,7.408,1018.96,3.858273
EGLC,20150829,17,19,14,72.74,280,5.556,7.408,1018.96,3.858273
EGLC,20150829,18,18.5,14.5,77.68,130,1.852,3.704,1018.96,3.858273
EGLC,20150829,19,18,15.5,85.36,0,1.852,3.704,1018.96,3.858273
EGLC,20150829,20,18,15.5,85.36,,4.63,5.556,1018.96,3.858273
EGLC,20150829,21,18,16,88.09,55,6.482,7.408,1018.96,3.858273
EGLC,20150829,22,18,16,88.09,,5.556,5.556,1018.96,3.858273
EGLC,20150829,23,17.5,15.5,88.05,70,6.482,7.408,1018.452,3.858273
EGLC,20150830,0,17,14.5,85.25,50,6.482,7.408,1017.944,3.858273
EGLC,20150830,1,17,14,82.5,70,7.408,9.26,1017.944,3.858273
EGLC,20150830,2,17,14,82.5,30,7.408,9.26,1017.436,3.858273
EGLC,20150830,3,17,14,82.5,20,6.482,7.408,1017.436,3.858273
EGLC,20150830,4,16,14,87.92,,4.63,5.556,1017.944,3.858273
EGLC,20150830,5,16,14,87.92,80,7.408,9.26,1017.436,3.858273
EGLC,20150830,6,16.5,13.5,82.61,50,6.482,7.408,1017.944,3.858273
EGLC,20150830,7,17,13,77.29,35,8.334,9.26,1017.436,3.858273
EGLC,20150830,8,17.5,13,74.93,70,11.112,12.964,1017.436,3.858273
EGLC,20150830,9,18,13.5,75,75,12.038,12.964,1017.436,3.858273
EGLC,20150830,10,19,14.5,75.17,75,16.668,16.668,1016.928,3.858273
EGLC,20150830,11,19,15,77.6,90,14.816,14.816,1016.928,3.858273
EGLC,20150830,12,19,15,77.6,85,12.964,14.816,1016.928,3.858273
EGLC,20150830,13,19,15,77.6,80,10.186,12.964,1016.928,3.858273
EGLC,20150830,14,20,15,72.92,45,10.186,11.112,1016.928,3.858273
EGLC,20150830,15,20,15,72.92,35,12.038,12.964,1016.928,3.858273
EGLC,20150830,16,19,15,77.6,40,12.038,12.964,1016.928,3.858273
EGLC,20150830,17,19,15,77.6,25,15.742,16.668,1016.421,3.858273
EGLC,20150830,18,18,15,82.62,25,12.964,14.816,1016.928,3.858273
EGLC,20150830,19,18,14,77.45,35,12.964,12.964,1015.913,3.858273
EGLC,20150830,20,17.5,14,79.97,205,12.964,14.816,1015.913,3.858273
EGLC,20150830,21,17,14,82.5,35,12.038,12.964,1015.913,3.858273
EGLC,20150830,22,17,14,82.5,40,11.112,11.112,1015.913,3.858273
EGLC,20150830,23,16.5,13.5,82.61,40,9.26,12.964,1015.913,3.858273
EGLC,20150831,0,16,14,87.92,25,10.186,11.112,1014.389,3.858273
EGLC,20150831,1,16,14,87.92,55,11.112,12.964,1014.389,3.858273
EGLC,20150831,2,16,14,87.92,30,6.482,7.408,1013.373,3.858273
EGLC,20150831,3,16,14,87.92,,5.556,5.556,1013.373,3.858273
EGLC,20150831,4,15.5,14,90.83,330,8.334,9.26,1012.865,3.473067
EGLC,20150831,5,15,14,93.74,180,8.334,9.26,1012.357,3.66567
EGLC,20150831,6,15,14,93.74,340,7.408,9.26,1012.357,2.895258
EGLC,20150831,7,15,14,93.74,10,11.112,12.964,1011.341,3.473067
EGLC,20150831,8,16,14,87.92,190,11.112,11.112,1011.341,3.858273
EGLC,20150831,9,16,14,87.92,350,10.186,11.112,1011.849,2.702655
EGLC,20150831,10,15,14,93.74,360,11.112,11.112,1011.849,2.317449
EGLC,20150831,11,15,14,93.74,355,10.186,11.112,1011.849,3.66567
EGLC,20150831,12,15.5,14,90.83,15,9.26,9.26,1011.849,3.473067
EGLC,20150831,13,16,14,87.92,335,10.186,11.112,1011.849,3.858273
EGLC,20150831,14,16,14,87.92,320,15.742,16.668,1012.357,3.858273
EGLC,20150831,15,15.5,14,90.83,340,12.964,14.816,1012.865,3.66567
EGLC,20150831,16,15,14,93.74,340,12.038,12.964,1013.373,3.66567
EGLC,20150831,17,15,13,87.83,345,14.816,14.816,1013.881,3.858273
EGLC,20150831,18,15.5,13,85.1,350,12.964,12.964,1013.373,3.858273
EGLC,20150831,19,15,13,87.83,345,12.038,12.964,1014.389,3.858273
EGLC,20150831,20,15,13,87.83,345,12.038,12.964,1014.897,3.858273
EGLC,20150831,21,15,13,87.83,340,11.112,11.112,1014.897,3.858273
EGLC,20150831,22,15,13,87.83,330,8.334,9.26,1014.897,3.858273
EGLC,20150831,23,15,13,87.83,330,10.186,11.112,1014.897,3.858273
EGLC,20150901,0,15,13,87.83,335,11.112,11.112,1015.913,3.858273
EGLC,20150901,1,15,12.5,85.04,325,12.038,12.964,1015.405,3.858273
EGLC,20150901,2,15,12.5,85.04,335,10.186,11.112,1015.405,3.858273
EGLC,20150901,3,15,13,87.83,320,8.334,9.26,1014.897,3.858273
EGLC,20150901,4,15,12.5,85.04,315,11.112,12.964,1014.897,3.858273
EGLC,20150901,5,15,12,82.25,320,10.186,11.112,1015.913,3.858273
EGLC,20150901,6,15,12,82.25,320,13.89,14.816,1015.913,3.858273
EGLC,20150901,7,15,12,82.25,330,11.112,11.112,1016.421,3.858273
EGLC,20150901,8,15.5,12,79.69,345,12.964,12.964,1016.928,3.858273
EGLC,20150901,9,15.5,11.5,77.22,175,11.112,11.112,1017.436,3.858273
EGLC,20150901,10,15.5,11.5,77.22,290,12.038,12.964,1017.944,3.858273
EGLC,20150901,11,16,13,82.37,280,7.408,7.408,1017.944,3.858273
EGLC,20150901,12,16.5,11.5,72.44,305,9.26,9.26,1017.944,3.858273
EGLC,20150901,13,16.5,12,74.76,285,9.26,11.112,1017.944,3.858273
EGLC,20150901,14,17.5,11,65.94,300,10.186,11.112,1017.944,3.858273
EGLC,20150901,15,17.5,10.5,63.62,295,7.408,7.408,1017.944,3.858273
EGLC,20150901,16,18.5,9,53.94,240,7.408,9.26,1017.944,3.858273
EGLC,20150901,17,15.5,11.5,77.22,275,13.89,18.52,1018.452,3.858273
EGLC,20150901,18,15,11.5,79.62,230,7.408,7.408,1018.96,3.858273
EGLC,20150901,19,15,12,82.25,230,5.556,5.556,1018.96,3.858273
EGLC,20150901,20,14,12,87.74,220,5.556,5.556,1018.452,3.858273
EGLC,20150901,21,14,12,87.74,220,5.556,5.556,1018.96,3.858273
EGLC,20150901,22,14,12,87.74,235,6.482,7.408,1018.96,3.858273
EGLC,20150901,23,14,12,87.74,230,6.482,7.408,1018.96,3.858273
EGLC,20150902,0,13,10.5,84.82,285,7.408,7.408,1017.944,3.858273
EGLC,20150902,1,13,11,87.65,220,5.556,7.408,1017.944,3.858273
EGLC,20150902,2,12.5,11,90.62,230,7.408,9.26,1017.944,3.858273
EGLC,20150902,3,12,10,87.56,275,8.334,9.26,1017.944,3.858273
EGLC,20150902,4,11.5,9,84.67,280,9.26,9.26,1017.944,3.858273
EGLC,20150902,5,11.5,10,90.56,225,9.26,9.26,1017.944,3.858273
EGLC,20150902,6,12,10,87.56,285,10.186,11.112,1017.944,3.858273
EGLC,20150902,7,13,10.5,84.82,255,11.112,11.112,1017.944,3.858273
EGLC,20150902,8,14.5,10.5,77.06,265,10.186,11.112,1017.944,3.858273
EGLC,20150902,9,15.5,10,69.78,300,11.112,11.112,1017.944,3.858273
EGLC,20150902,10,15.5,10,69.78,285,14.816,14.816,1017.944,3.858273
EGLC,20150902,11,17,9,59.39,280,12.964,12.964,1017.436,3.858273
EGLC,20150902,12,17.5,9,57.45,290,12.038,14.816,1016.928,3.858273
EGLC,20150902,13,17.5,8,53.67,300,10.186,12.964,1016.928,3.858273
EGLC,20150902,14,17.5,8,53.91,285,18.52,18.52,1015.913,3.858273
EGLC,20150902,15,17,8,55.37,340,14.816,16.668,1015.913,3.858273
EGLC,20150902,16,17,8,55.37,335,8.334,9.26,1015.913,3.858273
EGLC,20150902,17,17,7.5,53.55,250,6.482,9.26,1015.913,3.858273
EGLC,20150902,18,16.5,8.5,59.26,305,11.112,11.112,1016.421,3.858273
EGLC,20150902,19,15,9.5,69.67,195,8.334,9.26,1016.928,3.858273
EGLC,20150902,20,14.5,10,74.72,260,9.26,12.964,1016.928,3.858273
EGLC,20150902,21,14,10,76.82,250,12.964,16.668,1016.421,3.858273
EGLC,20150902,22,14,10.5,79.47,275,11.112,11.112,1015.913,3.858273
EGLC,20150902,23,14,10,76.82,300,8.334,9.26,1015.913,3.858273
EGLC,20150903,0,14,10,76.82,300,10.186,11.112,1015.913,3.858273
EGLC,20150903,1,13,10,81.99,290,12.964,16.668,1015.913,3.858273
EGLC,20150903,2,12.5,9,79.27,295,10.186,11.112,1015.913,3.858273
EGLC,20150903,3,12,9,81.87,290,12.038,12.964,1014.897,3.858273
EGLC,20150903,4,11.5,8.5,81.81,285,12.964,14.816,1015.405,3.858273
EGLC,20150903,5,11,8.5,84.6,255,9.26,11.112,1014.897,3.858273
EGLC,20150903,6,12,9,81.87,245,14.816,14.816,1015.405,3.858273
EGLC,20150903,7,13,9,76.66,245,14.816,16.668,1015.405,3.858273
EGLC,20150903,8,14,8,67.12,280,20.372,20.372,1014.897,3.858273
EGLC,20150903,9,14,8,67.12,295,15.742,16.668,1014.897,3.858273
EGLC,20150903,10,14.5,8,65.02,280,17.594,18.52,1014.897,3.858273
EGLC,20150903,11,15,8.5,65.12,290,15.742,16.668,1014.897,3.858273
EGLC,20150903,12,16,8,59.13,305,13.89,14.816,1014.897,3.858273
EGLC,20150903,13,15.5,7,56.95,330,9.26,9.26,1014.897,3.858273
EGLC,20150903,14,16,7,55.12,310,7.408,7.408,1014.897,3.858273
EGLC,20150903,15,17,6,48.28,305,16.668,16.668,1014.897,3.858273
EGLC,20150903,16,15.5,7,56.95,345,15.742,16.668,1014.897,3.858273
EGLC,20150903,17,15,7,58.77,330,10.186,12.964,1014.897,3.858273
EGLC,20150903,18,14,7.5,65.2,315,17.594,18.52,1015.913,3.858273
EGLC,20150903,19,13.5,8,69.38,290,9.26,11.112,1015.913,3.858273
EGLC,20150903,20,14,7,62.69,295,11.112,12.964,1015.913,3.858273
EGLC,20150903,21,14,7,62.69,285,12.964,12.964,1015.913,3.858273
EGLC,20150903,22,13.5,7,64.8,295,12.038,12.964,1015.913,3.858273
EGLC,20150903,23,13,7.5,69.28,300,10.186,11.112,1016.421,3.858273
EGLC,20150904,0,12,8,76.5,290,8.334,9.26,1016.928,3.858273
EGLC,20150904,1,13,8,71.64,280,12.038,12.964,1015.913,3.858273
EGLC,20150904,2,12.5,8,74.07,275,12.038,12.964,1015.913,3.858273
EGLC,20150904,3,13,8,71.64,275,13.89,14.816,1015.913,3.858273
EGLC,20150904,4,12.5,8,74.07,280,12.964,12.964,1015.913,3.858273
EGLC,20150904,5,13,8.5,74.15,290,11.112,12.964,1015.913,3.858273
EGLC,20150904,6,13,9,76.66,295,12.964,12.964,1016.928,3.858273
EGLC,20150904,7,13,9,76.66,300,13.89,14.816,1016.928,3.858273
EGLC,20150904,8,14,8.5,69.47,300,14.816,14.816,1016.928,3.858273
EGLC,20150904,9,15.5,8.5,63.03,295,13.89,14.816,1016.928,3.858273
EGLC,20150904,10,15,8,62.92,290,16.668,16.668,1017.436,3.858273
EGLC,20150904,11,16,8,59.01,310,18.52,18.52,1016.928,3.858273
EGLC,20150904,12,16,8,59.01,295,15.742,16.668,1017.944,3.858273
EGLC,20150904,13,15.5,8,60.97,315,16.668,16.668,1017.436,3.858273
EGLC,20150904,14,16,7,55.12,320,15.742,16.668,1016.928,3.858273
EGLC,20150904,15,16,7,55.12,320,15.742,18.52,1016.928,3.858273
EGLC,20150904,16,16,7,55.12,315,16.668,16.668,1016.928,3.858273
EGLC,20150904,17,15.5,6.5,55.11,330,12.038,12.964,1017.944,3.858273
EGLC,20150904,18,15,7,58.77,320,14.816,16.668,1017.944,3.858273
EGLC,20150904,19,15,7,58.77,340,11.112,11.112,1017.944,3.858273
EGLC,20150904,20,14.5,7,60.73,315,7.408,7.408,1017.944,3.858273
EGLC,20150904,21,14,7,62.69,300,8.334,9.26,1018.452,3.858273
EGLC,20150904,22,14,7,62.69,295,8.334,9.26,1018.96,3.858273
EGLC,20150904,23,14,7,62.69,295,10.186,11.112,1018.452,3.858273
EGLC,20150905,0,14,7,62.69,285,14.816,16.668,1017.944,3.858273
EGLC,20150905,1,13.5,7.5,67.16,285,12.038,12.964,1017.944,3.858273
EGLC,20150905,2,12,7.5,73.97,275,9.26,9.26,1017.944,3.858273
EGLC,20150905,3,11.5,8,79.12,240,10.186,11.112,1017.944,3.858273
EGLC,20150905,4,11,8,81.74,245,12.038,12.964,1017.944,3.858273
EGLC,20150905,5,12,9,81.87,260,9.26,9.26,1017.944,3.858273
EGLC,20150905,6,11.5,10.5,93.57,250,7.408,7.408,1018.96,1.891858
EGLC,20150905,7,12.5,11,90.62,290,10.186,11.112,1018.96,3.858273
EGLC,20150905,8,13.5,12,90.69,310,12.038,12.964,1019.976,2.702655
EGLC,20150905,9,13,11,87.65,20,16.668,16.668,1020.484,3.473067
EGLC,20150905,10,14,10.5,79.47,360,14.816,16.668,1020.992,3.858273
EGLC,20150905,11,14,10,76.82,360,12.038,12.964,1022.008,3.858273
EGLC,20150905,12,14.5,9.5,72.07,340,12.038,12.964,1022.008,3.858273
EGLC,20150905,13,15,8,62.92,345,14.816,14.816,1023.024,3.858273
EGLC,20150905,14,16,7,55.23,340,13.89,16.668,1023.024,3.858273
EGLC,20150905,15,16,6,51.45,350,13.89,14.816,1023.024,3.858273
EGLC,20150905,16,16,6,51.45,185,16.668,20.372,1023.024,3.858273
EGLC,20150905,17,15,5.5,53.02,15,12.964,14.816,1023.024,3.858273
EGLC,20150905,18,14.5,6.5,58.65,20,9.26,9.26,1024.04,3.858273
EGLC,20150905,19,13.5,7,64.8,20,10.186,11.112,1025.056,3.858273
EGLC,20150905,20,12.5,6,64.58,30,8.334,9.26,1025.564,3.858273
EGLC,20150905,21,12,6.5,69.08,20,5.556,7.408,1026.072,3.858273
EGLC,20150905,22,11,7,76.34,330,3.704,3.704,1026.072,3.858273
EGLC,20150905,23,11,6,71.26,310,4.63,5.556,1026.072,3.858273
EGLC,20150906,0,10,7,81.61,310,5.556,5.556,1027.088,3.858273
EGLC,20150906,1,10,7,81.61,315,4.63,5.556,1027.088,3.858273
EGLC,20150906,2,10,6.5,78.9,305,5.556,5.556,1027.088,3.858273
EGLC,20150906,3,9,6.5,84.38,235,8.334,9.26,1027.088,3.858273
EGLC,20150906,4,9,7,87.28,235,6.482,7.408,1027.088,3.858273
EGLC,20150906,5,8.5,6.5,87.23,230,11.112,12.964,1027.596,3.858273
EGLC,20150906,6,9,6.5,84.38,230,11.112,11.112,1028.104,3.858273
EGLC,20150906,7,11,7,76.53,255,9.26,11.112,1028.104,3.858273
EGLC,20150906,8,13,6.5,64.69,305,9.26,9.26,1028.104,3.858273
EGLC,20150906,9,14,7,62.69,290,8.334,9.26,1029.119,3.858273
EGLC,20150906,10,14.5,7,60.73,315,12.038,12.964,1029.119,3.858273
EGLC,20150906,11,16,7,55.12,300,7.408,7.408,1029.119,3.858273
EGLC,20150906,12,17.5,7,50.13,310,11.112,14.816,1028.104,3.858273
EGLC,20150906,13,18,6.5,46.94,315,13.89,16.668,1028.104,3.858273
EGLC,20150906,14,18.5,6,43.95,300,13.89,16.668,1028.104,3.858273
EGLC,20150906,15,19,6,42.57,300,15.742,16.668,1028.104,3.858273
EGLC,20150906,16,19,6,42.57,300,13.89,14.816,1028.104,3.858273
EGLC,20150906,17,19,7,45.6,300,12.964,12.964,1028.104,3.858273
EGLC,20150906,18,18,8,51.98,305,10.186,11.112,1028.104,3.858273
EGLC,20150906,19,17,8.5,57.31,295,7.408,7.408,1028.104,3.858273
EGLC,20150906,20,17,9,59.26,295,8.334,9.26,1029.119,3.858273
EGLC,20150906,21,16,9,63.15,320,12.964,12.964,1029.119,3.858273
EGLC,20150906,22,15,9,67.33,320,12.038,12.964,1029.119,3.858273
EGLC,20150906,23,14,9,71.83,315,10.186,11.112,1029.119,3.858273
EGLC,20150907,0,13,8.5,74.15,310,9.26,9.26,1029.119,3.858273
EGLC,20150907,1,13,9,76.66,305,8.334,9.26,1029.119,3.858273
EGLC,20150907,2,12,9,81.87,290,8.334,9.26,1029.119,3.858273
EGLC,20150907,3,11,8,81.74,280,7.408,7.408,1029.119,3.858273
EGLC,20150907,4,11,9,87.47,290,7.408,7.408,1029.119,3.858273
EGLC,20150907,5,11,8,81.74,290,8.334,9.26,1029.627,3.858273
EGLC,20150907,6,11.5,9,84.67,295,8.334,9.26,1030.135,3.858273
EGLC,20150907,7,12.5,8.5,76.58,325,8.334,9.26,1030.135,3.858273
EGLC,20150907,8,14,9,72,340,6.482,7.408,1031.151,3.858273
EGLC,20150907,9,15.5,9.5,67.44,50,7.408,9.26,1031.151,3.858273
EGLC,20150907,10,17,10,63.38,15,10.186,11.112,1030.643,3.858273
EGLC,20150907,11,17,10,63.38,355,14.816,16.668,1030.643,3.858273
EGLC,20150907,12,17,9.5,61.32,10,16.668,16.668,1031.151,3.858273
EGLC,20150907,13,16,10,67.54,360,12.964,14.816,1031.151,3.858273
EGLC,20150907,14,16,10,67.54,185,14.816,14.816,1031.151,3.858273
EGLC,20150907,15,16.5,10,65.46,340,12.038,14.816,1030.135,3.858273
EGLC,20150907,16,17,10,63.38,330,14.816,14.816,1030.135,3.858273
EGLC,20150907,17,17,10,63.38,175,10.186,11.112,1030.135,3.858273
EGLC,20150907,18,16,9,63.15,185,11.112,12.964,1030.643,3.858273
EGLC,20150907,19,15,9,67.33,25,9.26,11.112,1031.151,3.858273
EGLC,20150907,20,14.5,9,69.58,25,9.26,11.112,1031.151,3.858273
EGLC,20150907,21,13.5,9,74.25,30,6.482,7.408,1031.151,3.858273
EGLC,20150907,22,13,9,76.66,,5.556,5.556,1031.151,3.858273
EGLC,20150907,23,13,9,76.66,40,4.63,5.556,1031.151,3.858273
EGLC,20150908,0,13,10,81.99,25,5.556,5.556,1030.135,3.858273
EGLC,20150908,1,13,9.5,79.32,25,7.408,7.408,1030.135,3.858273
EGLC,20150908,2,12.5,9,79.27,15,6.482,7.408,1029.627,3.858273
EGLC,20150908,3,12,9,81.87,360,3.704,3.704,1029.119,3.858273
EGLC,20150908,4,11,9,87.47,180,1.852,3.704,1029.119,3.858273
EGLC,20150908,5,11,9,87.47,35,3.704,7.408,1029.119,3.858273
EGLC,20150908,6,11.5,9,84.67,50,5.556,5.556,1029.119,3.858273
EGLC,20150908,7,12.5,9.5,82.11,40,10.186,12.964,1029.119,3.858273
EGLC,20150908,8,13,9.5,79.32,50,11.112,11.112,1029.119,3.858273
EGLC,20150908,9,14,9.5,74.32,40,10.186,11.112,1029.119,3.858273
EGLC,20150908,10,14.5,9.5,71.92,,5.556,5.556,1029.119,3.858273
EGLC,20150908,11,15,9.5,69.67,70,7.408,7.408,1028.104,3.858273
EGLC,20150908,12,15.5,9,65.24,45,9.26,9.26,1028.104,3.858273
EGLC,20150908,13,16,9,63.15,30,11.112,11.112,1027.596,3.858273
EGLC,20150908,14,16,8,59.01,50,8.334,9.26,1027.088,3.858273
EGLC,20150908,15,16.5,8.5,59.26,85,11.112,12.964,1026.072,3.858273
EGLC,20150908,16,16,8.5,61.08,90,14.816,16.668,1026.072,3.858273
EGLC,20150908,17,16,8.5,61.08,85,14.816,16.668,1026.072,3.858273
EGLC,20150908,18,16,9,63.15,70,9.26,9.26,1025.056,3.858273
EGLC,20150908,19,16,10,67.54,60,11.112,12.964,1025.056,3.858273
EGLC,20150908,20,15.5,10,69.78,50,11.112,11.112,1025.056,3.858273
EGLC,20150908,21,15,10.5,74.5,55,8.334,9.26,1025.056,3.858273
EGLC,20150908,22,15,11,76.98,70,9.26,11.112,1025.056,3.858273
EGLC,20150908,23,15,10,72.01,50,6.482,7.408,1025.056,3.858273
EGLC,20150909,0,15,10,72.01,55,12.038,12.964,1024.04,3.858273
EGLC,20150909,1,14,10,76.82,50,12.038,14.816,1024.04,3.858273
EGLC,20150909,2,14,10,76.82,55,9.26,9.26,1024.04,3.858273
EGLC,20150909,3,14,10.5,79.47,55,8.334,9.26,1024.04,3.858273
EGLC,20150909,4,13.5,11,84.89,45,9.26,9.26,1023.024,3.858273
EGLC,20150909,5,13,11,87.65,40,7.408,7.408,1023.024,3.858273
EGLC,20150909,6,14,11,82.12,35,8.334,9.26,1023.024,3.858273
EGLC,20150909,7,14,11,82.12,50,6.482,7.408,1024.04,3.858273
EGLC,20150909,8,14.5,11,79.55,60,7.408,7.408,1023.024,3.858273
EGLC,20150909,9,15.5,12,79.69,70,8.334,9.26,1023.024,3.858273
EGLC,20150909,10,16.5,12,74.76,70,12.038,12.964,1023.024,3.858273
EGLC,20150909,11,17.5,9,57.68,100,20.372,24.076,1022.516,3.858273
EGLC,20150909,12,19,9,52.25,100,25.002,25.928,1022.008,3.858273
EGLC,20150909,13,19,9.5,54.06,100,23.15,24.076,1022.008,3.858273
EGLC,20150909,14,19,8.5,50.54,95,25.002,25.928,1022.008,3.858273
EGLC,20150909,15,19,8.5,50.54,95,26.854,27.78,1021.5,3.858273
EGLC,20150909,16,18,8.5,53.8,95,24.076,24.076,1020.992,3.858273
EGLC,20150909,17,17.5,10,61.44,80,23.15,24.076,1020.992,3.858273
EGLC,20150909,18,17,10.5,65.56,75,19.446,20.372,1021.5,3.858273
EGLC,20150909,19,16,11.5,74.67,70,16.668,16.668,1022.008,3.858273
EGLC,20150909,20,15.5,12,79.69,70,14.816,16.668,1022.008,3.858273
EGLC,20150909,21,15,12,82.25,50,8.334,9.26,1022.008,3.858273
EGLC,20150909,22,14,12,87.74,175,5.556,5.556,1022.008,3.858273
EGLC,20150909,23,13.5,11,84.89,20,5.556,5.556,1022.008,3.858273
EGLC,20150910,0,13.5,11,84.89,,4.63,5.556,1022.008,3.858273
EGLC,20150910,1,13,11,87.65,60,5.556,5.556,1021.5,3.858273
EGLC,20150910,2,13,11,87.65,30,2.778,5.556,1020.992,3.858273
EGLC,20150910,3,12.5,11,90.62,195,4.63,5.556,1020.992,3.280464
EGLC,20150910,4,12,11,93.6,,3.704,3.704,1020.992,2.702655
EGLC,20150910,5,12.5,11,90.62,0,1.852,3.704,1020.992,2.702655
EGLC,20150910,6,13.5,11.5,87.69,20,1.852,3.704,1020.992,2.702655
EGLC,20150910,7,15.5,12.5,82.31,70,12.038,16.668,1020.992,3.66567
EGLC,20150910,8,16.5,13,79.83,80,16.668,16.668,1021.5,3.858273
EGLC,20150910,9,18.5,11.5,63.84,90,21.298,24.076,1022.008,3.858273
EGLC,20150910,10,19,8.5,50.54,95,25.928,27.78,1020.992,3.858273
EGLC,20150910,11,20,8,45.88,95,27.78,29.632,1020.992,3.858273
EGLC,20150910,12,20,9,49.1,90,29.632,29.632,1020.484,3.858273
EGLC,20150910,13,20,8.5,47.49,100,25.928,25.928,1019.976,3.858273
EGLC,20150910,14,20,5,37.4,95,25.928,25.928,1019.976,3.858273
EGLC,20150910,15,19.5,8.5,49.06,100,24.076,24.076,1019.976,3.858273
EGLC,20150910,16,18.5,11,61.67,100,26.854,27.78,1019.468,3.858273
EGLC,20150910,17,18,11,63.6,90,25.928,27.78,1018.96,3.858273
EGLC,20150910,18,17,11,67.75,85,19.446,20.372,1018.96,3.858273
EGLC,20150910,19,16.5,11.5,72.44,65,12.964,12.964,1018.96,3.858273
EGLC,20150910,20,16,12,77.14,70,11.112,12.964,1018.96,3.858273
EGLC,20150910,21,15.5,12,79.69,70,12.038,12.964,1018.96,3.858273
EGLC,20150910,22,14.5,12,85,75,8.334,9.26,1018.96,3.858273
EGLC,20150910,23,14,12,87.74,75,6.482,7.408,1017.944,3.858273
EGLC,20150911,0,13.5,12,90.69,65,7.408,7.408,1017.944,3.858273
EGLC,20150911,1,13.5,12,90.69,90,7.408,7.408,1016.928,3.858273
EGLC,20150911,2,13,11,87.65,100,10.186,11.112,1016.928,3.858273
EGLC,20150911,3,13,12,93.65,70,9.26,9.26,1016.928,3.473067
EGLC,20150911,4,13,12,93.65,70,11.112,11.112,1015.913,3.473067
EGLC,20150911,5,12,10,87.56,95,13.89,14.816,1015.913,3.858273
EGLC,20150911,6,13.5,11,84.89,95,14.816,14.816,1015.913,3.858273
EGLC,20150911,7,15.5,11.5,77.06,85,17.594,18.52,1015.913,3.858273
EGLC,20150911,8,16.5,11,69.97,95,18.52,18.52,1015.913,3.858273
EGLC,20150911,9,18.5,10,57.69,95,20.372,20.372,1015.913,3.858273
EGLC,20150911,10,19,10,56,105,22.224,22.224,1015.405,3.858273
EGLC,20150911,11,20,10.5,54.33,90,22.224,22.224,1014.897,3.858273
EGLC,20150911,12,20,10.5,54.32,95,23.15,25.928,1014.389,3.858273
EGLC,20150911,13,20,10,52.51,95,25.002,25.928,1013.881,3.858273
EGLC,20150911,14,20,9.5,50.8,90,24.076,25.928,1013.373,3.858273
EGLC,20150911,15,20,10,52.51,95,21.298,22.224,1012.865,3.858273
EGLC,20150911,16,20,11,56.13,90,22.224,24.076,1012.865,3.858273
EGLC,20150911,17,18.5,11,61.67,100,18.52,18.52,1012.865,3.858273
EGLC,20150911,18,17,12,72.38,90,17.594,18.52,1011.849,3.858273
EGLC,20150911,19,17,12,72.38,90,16.668,16.668,1011.849,3.858273
EGLC,20150911,20,17,12,72.38,100,21.298,22.224,1011.849,3.66567
EGLC,20150912,5,17,13,77.29,140,11.112,11.112,1007.108,3.858273
EGLC,20150912,6,17,14,82.5,170,10.186,11.112,1006.092,3.473067
EGLC,20150912,7,17,14,82.5,165,13.89,16.668,1006.092,3.858273
EGLC,20150912,8,18,14,77.45,200,20.372,20.372,1006.092,3.858273
EGLC,20150912,9,19,13,68.15,225,23.15,24.076,1006.092,3.858273
EGLC,20150912,10,20,11.5,58.05,215,25.002,27.78,1006.092,3.858273
EGLC,20150912,11,20.5,11,54.45,230,23.15,24.076,1006.092,3.858273
EGLC,20150912,12,21,10.5,51.07,215,24.076,24.076,1006.6,3.858273
EGLC,20150912,13,21,11,52.77,230,21.298,22.224,1007.108,3.858273
EGLC,20150912,14,20.5,10.5,52.64,245,19.446,22.224,1006.6,3.858273
EGLC,20150912,15,20,10,52.51,235,21.298,22.224,1007.108,3.858273
EGLC,20150912,16,19.5,11,57.94,235,18.52,20.372,1007.108,3.858273
EGLC,20150912,17,18.5,9.5,55.76,230,22.224,22.224,1007.616,3.858273
EGLC,20150912,18,17.5,9,57.45,220,17.594,18.52,1008.632,3.858273
EGLC,20150912,19,16.5,9.5,63.4,220,14.816,16.668,1009.648,3.858273
EGLC,20150912,20,16,9.5,65.34,240,15.742,16.668,1010.156,3.858273
